Observer;SessionID;Block;Trial;Blink;Event;Value;Time;RelativeLocation;Direction;Condition
SKL94w;2017-01-18-11-52-36;3;3;1;Percept;1;11,4630000591;0,718000054359;1;blink
SKL94w;2017-01-18-11-52-36;3;4;0;Trajectory limit;-1;12,0220000744;1,00100004673;-1;blink
SKL94w;2017-01-18-11-52-36;3;4;0;Reverse rotation;;12,0290000439;1,00100004673;-1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Trajectory limit;1;16,0299999714;-0,996500134468;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Reverse rotation;;16,0370001793;-0,996500134468;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Percept;-1;16,4960000515;-0,767500042915;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Sound;1.0;17,2300000191;-0,396500110626;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Percept;1;19,3630001545;0,665999889374;1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Trajectory limit;-1;20,0299999714;1,00349986553;-1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Reverse rotation;;20,0370001793;1,00349986553;-1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Sound;1.5;20,739000082;0,648999810219;-1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Percept;1;23,5550000668;-0,75500023365;-1;blink
SKL94w;2017-01-18-11-52-36;3;7;0;Trajectory limit;1;24,0380001068;-0,999499797821;1;blink
SKL94w;2017-01-18-11-52-36;3;7;0;Reverse rotation;;24,0460000038;-0,999499797821;1;blink
SKL94w;2017-01-18-11-52-36;3;7;0;Percept;-1;24,6960000992;-0,674499869347;1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Trajectory limit;-1;28,0390000343;1,00100016594;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Reverse rotation;;28,0460000038;1,00100016594;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Percept;1;28,4630000591;0,793000102043;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Sound;1.5;28,746999979;0,647000193596;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Percept;1;31,4379999638;-0,694499850273;-1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Trajectory limit;1;32,0470001698;-0,997000098228;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Reverse rotation;;32,0540001392;-0,997000098228;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Percept;-1;33,1050000191;-0,47200012207;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Sound;1.0;33,246999979;-0,397000193596;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Percept;1;35,6210000515;0,785999894142;1;blink
SKL94w;2017-01-18-11-52-36;3;10;0;Trajectory limit;-1;36,0470001698;1,0024998188;-1;blink
SKL94w;2017-01-18-11-52-36;3;10;0;Reverse rotation;;36,0540001392;1,0024998188;-1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Trajectory limit;1;40,0559999943;-0,99749982357;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Reverse rotation;;40,0629999638;-0,99749982357;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Percept;-1;40,5970001221;-0,730999827385;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Sound;1.5;40,7550001144;-0,647999763489;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Percept;1;43,6300001144;0,7855001688;1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Trajectory limit;-1;44,0550000668;1,00200021267;-1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Reverse rotation;;44,0629999638;1,00200021267;-1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Sound;1.5;44,7640001774;0,648000240326;-1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Percept;1;47,6800000668;-0,806499838829;-1;blink
SKL94w;2017-01-18-11-52-36;3;13;0;Trajectory limit;1;48,0640001297;-0,997500181198;1;blink
SKL94w;2017-01-18-11-52-36;3;13;0;Reverse rotation;;48,0720000267;-0,997500181198;1;blink
SKL94w;2017-01-18-11-52-36;3;13;0;Percept;-1;49,1630001068;-0,452000260353;1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Trajectory limit;-1;52,0629999638;1,00199973583;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Reverse rotation;;52,0710000992;1,00199973583;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Percept;1;52,7380001545;0,668499708176;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Sound;1.0;53,2720000744;0,397499680519;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Percept;1;55,6730000973;-0,798500299454;-1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Trajectory limit;1;56,0720000267;-0,997499704361;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Reverse rotation;;56,0800001621;-0,997499704361;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Percept;-1;56,6720001698;-0,701499700546;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Sound;1.5;56,7720000744;-0,647499680519;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Percept;1;59,3389999866;0,63200032711;1;blink
SKL94w;2017-01-18-11-52-36;3;16;0;Trajectory limit;-1;60,0729999542;1,0030002594;-1;blink
SKL94w;2017-01-18-11-52-36;3;16;0;Reverse rotation;;60,0810000896;1,0030002594;-1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Trajectory limit;1;64,0810000896;-0,999000191689;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Reverse rotation;;64,0889999866;-0,999000191689;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Percept;-1;64,5470001698;-0,770000219345;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Sound;1.5;64,7810001373;-0,649000167847;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Percept;1;67,5720000267;0,742499828339;1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Trajectory limit;-1;68,0800001621;1,00049984455;-1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Reverse rotation;;68,0880000591;1,00049984455;-1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Sound;1.5;68,7890000343;0,645999908447;-1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Percept;1;71,7720000744;-0,841500163078;-1;blink
SKL94w;2017-01-18-11-52-36;3;19;0;Trajectory limit;1;72,0889999866;-0,995999932289;1;blink
SKL94w;2017-01-18-11-52-36;3;19;0;Reverse rotation;;72,0959999561;-0,995999932289;1;blink
SKL94w;2017-01-18-11-52-36;3;19;0;Percept;-1;73,5150001049;-0,287499904633;1;blink
SKL94w;2017-01-18-11-52-36;3;20;1,5;Trajectory limit;-1;76,0820000172;1,00050008297;-1;blink
SKL94w;2017-01-18-11-52-36;3;20;1,5;Reverse rotation;;76,0900001526;1,00050008297;-1;blink
SKL94w;2017-01-18-11-52-36;3;20;1,5;Percept;1;76,498000145;0,796500086784;-1;blink
SKL94w;2017-01-18-11-52-36;3;20;1,5;Sound;1.5;76,7890000343;0,647000074387;-1;blink
SKL94w;2017-01-18-11-52-36;3;20;1,5;Percept;1;79,8980000019;-0,902999997139;-1;blink
SKL94w;2017-01-18-11-52-36;3;21;1;Trajectory limit;1;80,0900001526;-0,996500015259;1;blink
SKL94w;2017-01-18-11-52-36;3;21;1;Reverse rotation;;80,0970001221;-0,996500015259;1;blink
SKL94w;2017-01-18-11-52-36;3;21;1;Sound;1.0;81,2899999619;-0,396500110626;1;blink
SKL94w;2017-01-18-11-52-36;3;21;1;Percept;-1;81,864000082;-0,113500118256;1;blink
SKL94w;2017-01-18-11-52-36;3;21;1;Percept;1;83,6059999466;0,757499933243;1;blink
SKL94w;2017-01-18-11-52-36;3;22;0;Trajectory limit;-1;84,0889999866;1,00299990177;-1;blink
SKL94w;2017-01-18-11-52-36;3;22;0;Reverse rotation;;84,0970001221;1,00299990177;-1;blink
SKL94w;2017-01-18-11-52-36;3;23;1;Trajectory limit;1;88,0980000496;-0,998999834061;1;blink
SKL94w;2017-01-18-11-52-36;3;23;1;Reverse rotation;;88,1050000191;-0,998999834061;1;blink
SKL94w;2017-01-18-11-52-36;3;23;1;Percept;-1;88,6470000744;-0,727999806404;1;blink
SKL94w;2017-01-18-11-52-36;3;23;1;Sound;1.0;89,2970001698;-0,398999810219;1;blink
SKL94w;2017-01-18-11-52-36;3;23;1;Percept;1;91,3650000095;0,631000161171;1;blink
SKL94w;2017-01-18-11-52-36;3;24;1;Trajectory limit;-1;92,0980000496;1,0015001297;-1;blink
SKL94w;2017-01-18-11-52-36;3;24;1;Reverse rotation;;92,1059999466;1,0015001297;-1;blink
SKL94w;2017-01-18-11-52-36;3;24;1;Sound;1.0;93,3070001602;0,397000074387;-1;blink
SKL94w;2017-01-18-11-52-36;3;24;1;Percept;1;95,7150001526;-0,802499890327;-1;blink
SKL94w;2017-01-18-11-52-36;3;24;1;Block end;;96,006000042;-0,948499917984;-1;blink
SKL94w;2017-01-18-11-52-36;4;1;0;Block start;;1484737653,42;-1;1;blink
SKL94w;2017-01-18-11-52-36;4;1;0;Percept;-1;0,859999895096;-0,577499985695;1;blink
SKL94w;2017-01-18-11-52-36;4;2;1;Trajectory limit;-1;4,01099991798;1,00150001049;-1;blink
SKL94w;2017-01-18-11-52-36;4;2;1;Reverse rotation;;4,01799988747;1,00150001049;-1;blink
SKL94w;2017-01-18-11-52-36;4;2;1;Percept;1;4,3599998951;0,830500006676;-1;blink
SKL94w;2017-01-18-11-52-36;4;2;1;Sound;1.0;5,21899986267;0,397000074387;-1;blink
SKL94w;2017-01-18-11-52-36;4;2;1;Percept;1;7,56999993324;-0,773999929428;-1;blink
SKL94w;2017-01-18-11-52-36;4;3;1;Trajectory limit;1;8,01999998093;-0,996999979019;1;blink
SKL94w;2017-01-18-11-52-36;4;3;1;Reverse rotation;;8,02699995041;-0,996999979019;1;blink
SKL94w;2017-01-18-11-52-36;4;3;1;Percept;-1;8,6859998703;-0,667500019073;1;blink
SKL94w;2017-01-18-11-52-36;4;3;1;Sound;1.0;9,21899986267;-0,397000074387;1;blink
SKL94w;2017-01-18-11-52-36;4;3;1;Percept;1;11,5780000687;0,777999997139;1;blink
SKL94w;2017-01-18-11-52-36;4;4;0;Trajectory limit;-1;12,0190000534;1,00300002098;-1;blink
SKL94w;2017-01-18-11-52-36;4;4;0;Reverse rotation;;12,0269999504;1,00300002098;-1;blink
SKL94w;2017-01-18-11-52-36;4;4;0;Percept;-1;12,6440000534;0,694500088692;-1;blink
SKL94w;2017-01-18-11-52-36;4;5;1;Trajectory limit;1;16,0279998779;-0,998500108719;1;blink
SKL94w;2017-01-18-11-52-36;4;5;1;Reverse rotation;;16,0350000858;-0,998500108719;1;blink
SKL94w;2017-01-18-11-52-36;4;5;1;Percept;-1;16,8770000935;-0,578000068665;1;blink
SKL94w;2017-01-18-11-52-36;4;5;1;Sound;1.0;17,2279999256;-0,398500084877;1;blink
SKL94w;2017-01-18-11-52-36;4;5;1;Percept;1;19,5769999027;0,771999955177;1;blink
SKL94w;2017-01-18-11-52-36;4;6;1,5;Trajectory limit;-1;20,0269999504;1,00099992752;-1;blink
SKL94w;2017-01-18-11-52-36;4;6;1,5;Reverse rotation;;20,0350000858;1,00099992752;-1;blink
SKL94w;2017-01-18-11-52-36;4;6;1,5;Sound;1.5;20,7349998951;0,646999955177;-1;blink
SKL94w;2017-01-18-11-52-36;4;6;1,5;Percept;-1;20,7769999504;0,629999876022;-1;blink
SKL94w;2017-01-18-11-52-36;4;6;1,5;Percept;1;23,5780000687;-0,770500063896;-1;blink
SKL94w;2017-01-18-11-52-36;4;7;0;Trajectory limit;1;24,0360000134;-0,996499896049;1;blink
SKL94w;2017-01-18-11-52-36;4;7;0;Reverse rotation;;24,0439999104;-0,996499896049;1;blink
SKL94w;2017-01-18-11-52-36;4;7;0;Percept;-1;24,7860000134;-0,624999880791;1;blink
SKL94w;2017-01-18-11-52-36;4;8;1,5;Trajectory limit;-1;28,0360000134;1,00350010395;-1;blink
SKL94w;2017-01-18-11-52-36;4;8;1,5;Reverse rotation;;28,0439999104;1,00350010395;-1;blink
SKL94w;2017-01-18-11-52-36;4;8;1,5;Percept;1;28,5279998779;0,762000083923;-1;blink
SKL94w;2017-01-18-11-52-36;4;8;1,5;Sound;1.5;28,743999958;0,649500131607;-1;blink
SKL94w;2017-01-18-11-52-36;4;8;1,5;Percept;1;31,5939998627;-0,771499872208;-1;blink
SKL94w;2017-01-18-11-52-36;4;9;1;Trajectory limit;1;32,0439999104;-0,999500155449;1;blink
SKL94w;2017-01-18-11-52-36;4;9;1;Reverse rotation;;32,0520000458;-0,999500155449;1;blink
SKL94w;2017-01-18-11-52-36;4;9;1;Percept;-1;33,0690000057;-0,491000175476;1;blink
SKL94w;2017-01-18-11-52-36;4;9;1;Sound;1.0;33,243999958;-0,399500131607;1;blink
SKL94w;2017-01-18-11-52-36;4;9;1;Percept;1;35,6859998703;0,816999912262;1;blink
SKL94w;2017-01-18-11-52-36;4;10;0;Trajectory limit;-1;36,0439999104;1,00049984455;-1;blink
SKL94w;2017-01-18-11-52-36;4;10;0;Reverse rotation;;36,0520000458;1,00049984455;-1;blink
SKL94w;2017-01-18-11-52-36;4;10;0;Percept;-1;36,510999918;0,771499752998;-1;blink
SKL94w;2017-01-18-11-52-36;4;11;1,5;Trajectory limit;1;40,0520000458;-0,99649977684;1;blink
SKL94w;2017-01-18-11-52-36;4;11;1,5;Reverse rotation;;40,0599999428;-0,99649977684;1;blink
SKL94w;2017-01-18-11-52-36;4;11;1,5;Sound;1.5;40,7520000935;-0,646499752998;1;blink
SKL94w;2017-01-18-11-52-36;4;11;1,5;Percept;1;43,5360000134;0,741500139236;1;blink
SKL94w;2017-01-18-11-52-36;4;12;1,5;Trajectory limit;-1;44,0450000763;1,00000023842;-1;blink
SKL94w;2017-01-18-11-52-36;4;12;1,5;Reverse rotation;;44,0520000458;1,00000023842;-1;blink
SKL94w;2017-01-18-11-52-36;4;12;1,5;Percept;-1;44,5859999657;0,733500242233;-1;blink
SKL94w;2017-01-18-11-52-36;4;12;1,5;Sound;1.5;44,753000021;0,646000266075;-1;blink
SKL94w;2017-01-18-11-52-36;4;12;1,5;Percept;1;47,378000021;-0,662499666214;-1;blink
SKL94w;2017-01-18-11-52-36;4;13;0;Trajectory limit;1;48,0529999733;-0,996000289917;1;blink
SKL94w;2017-01-18-11-52-36;4;13;0;Reverse rotation;;48,0609998703;-0,996000289917;1;blink
SKL94w;2017-01-18-11-52-36;4;13;0;Percept;-1;48,9359998703;-0,558500289917;1;blink
SKL94w;2017-01-18-11-52-36;4;14;1;Trajectory limit;-1;52,0529999733;1,00399971008;-1;blink
SKL94w;2017-01-18-11-52-36;4;14;1;Reverse rotation;;52,0609998703;1,00399971008;-1;blink
SKL94w;2017-01-18-11-52-36;4;14;1;Percept;1;52,8190000057;0,624999761581;-1;blink
SKL94w;2017-01-18-11-52-36;4;14;1;Sound;1.0;53,260999918;0,39999973774;-1;blink
SKL94w;2017-01-18-11-52-36;4;14;1;Percept;1;55,9440000057;-0,937500238419;-1;blink
SKL94w;2017-01-18-11-52-36;4;15;1,5;Trajectory limit;1;56,0620000362;-0,999499678612;1;blink
SKL94w;2017-01-18-11-52-36;4;15;1,5;Reverse rotation;;56,0699999332;-0,999499678612;1;blink
SKL94w;2017-01-18-11-52-36;4;15;1,5;Percept;-1;56,6270000935;-0,720999717712;1;blink
SKL94w;2017-01-18-11-52-36;4;15;1,5;Sound;1.5;56,760999918;-0,64999973774;1;blink
SKL94w;2017-01-18-11-52-36;4;15;1,5;Percept;1;59,3529999256;0,642000317574;1;blink
SKL94w;2017-01-18-11-52-36;4;16;0;Trajectory limit;-1;60,0620000362;1,00050032139;-1;blink
SKL94w;2017-01-18-11-52-36;4;16;0;Reverse rotation;;60,0690000057;1,00050032139;-1;blink
SKL94w;2017-01-18-11-52-36;4;16;0;Percept;-1;60,628000021;0,721500396729;-1;blink
SKL94w;2017-01-18-11-52-36;4;17;1,5;Trajectory limit;1;64,0699999332;-0,996500372887;1;blink
SKL94w;2017-01-18-11-52-36;4;17;1,5;Reverse rotation;;64,0780000687;-0,996500372887;1;blink
SKL94w;2017-01-18-11-52-36;4;17;1,5;Percept;1;64,3699998856;-0,85050034523;1;blink
SKL94w;2017-01-18-11-52-36;4;17;1,5;Sound;1.5;64,7699999809;-0,646500349045;1;blink
SKL94w;2017-01-18-11-52-36;4;17;1,5;Percept;-1;64,9949998856;-0,53800034523;1;blink
SKL94w;2017-01-18-11-52-36;4;17;1,5;Percept;1;67,5450000763;0,736999630928;1;blink
SKL94w;2017-01-18-11-52-36;4;18;1,5;Trajectory limit;-1;68,0699999332;1,00349962711;-1;blink
SKL94w;2017-01-18-11-52-36;4;18;1,5;Reverse rotation;;68,0780000687;1,00349962711;-1;blink
SKL94w;2017-01-18-11-52-36;4;18;1,5;Percept;-1;68,4619998932;0,811999559402;-1;blink
SKL94w;2017-01-18-11-52-36;4;18;1,5;Sound;1.5;68,7790000439;0,6489995718;-1;blink
SKL94w;2017-01-18-11-52-36;4;18;1,5;Percept;1;71,4119999409;-0,66300034523;-1;blink
SKL94w;2017-01-18-11-52-36;4;19;0;Trajectory limit;1;72,0789999962;-0,999499559402;1;blink
SKL94w;2017-01-18-11-52-36;4;19;0;Reverse rotation;;72,0859999657;-0,999499559402;1;blink
SKL94w;2017-01-18-11-52-36;4;19;0;Percept;-1;72,6029999256;-0,74099957943;1;blink
SKL94w;2017-01-18-11-52-36;4;20;1,5;Trajectory limit;-1;76,0789999962;1,00100040436;-1;blink
SKL94w;2017-01-18-11-52-36;4;20;1,5;Reverse rotation;;76,0869998932;1,00100040436;-1;blink
SKL94w;2017-01-18-11-52-36;4;20;1,5;Percept;1;76,4790000916;0,805000424385;-1;blink
SKL94w;2017-01-18-11-52-36;4;20;1,5;Sound;1.5;76,7879998684;0,646500468254;-1;blink
SKL94w;2017-01-18-11-52-36;4;20;1,5;Percept;1;79,5209999084;-0,715999603271;-1;blink
SKL94w;2017-01-18-11-52-36;4;21;1;Trajectory limit;1;80,0880000591;-0,997000455856;1;blink
SKL94w;2017-01-18-11-52-36;4;21;1;Reverse rotation;;80,0950000286;-0,997000455856;1;blink
SKL94w;2017-01-18-11-52-36;4;21;1;Percept;-1;80,8540000916;-0,617500424385;1;blink
SKL94w;2017-01-18-11-52-36;4;21;1;Sound;1.0;81,2869999409;-0,397000432014;1;blink
SKL94w;2017-01-18-11-52-36;4;21;1;Percept;1;83,6700000763;0,790499567986;1;blink
SKL94w;2017-01-18-11-52-36;4;22;0;Trajectory limit;-1;84,0869998932;1,00299954414;-1;blink
SKL94w;2017-01-18-11-52-36;4;22;0;Reverse rotation;;84,0950000286;1,00299954414;-1;blink
SKL94w;2017-01-18-11-52-36;4;22;0;Percept;-1;84,4449999332;0,827999472618;-1;blink
SKL94w;2017-01-18-11-52-36;4;23;1;Trajectory limit;1;88,0950000286;-0,998999476433;1;blink
SKL94w;2017-01-18-11-52-36;4;23;1;Reverse rotation;;88,1029999256;-0,998999476433;1;blink
SKL94w;2017-01-18-11-52-36;4;23;1;Percept;-1;89,1119999886;-0,494499444962;1;blink
SKL94w;2017-01-18-11-52-36;4;23;1;Sound;1.0;89,2950000763;-0,398999452591;1;blink
SKL94w;2017-01-18-11-52-36;4;23;1;Percept;1;91,628000021;0,763500452042;1;blink
SKL94w;2017-01-18-11-52-36;4;24;1;Trajectory limit;-1;92,0950000286;1,00100052357;-1;blink
SKL94w;2017-01-18-11-52-36;4;24;1;Reverse rotation;;92,1029999256;1,00100052357;-1;blink
SKL94w;2017-01-18-11-52-36;4;24;1;Percept;-1;92,5279998779;0,788500547409;-1;blink
SKL94w;2017-01-18-11-52-36;4;24;1;Sound;1.0;93,3039999008;0,396500587463;-1;blink
SKL94w;2017-01-18-11-52-36;4;24;1;Percept;1;95,6380000114;-0,766499400139;-1;blink
SKL94w;2017-01-18-11-52-36;4;24;1;Block end;;96,0039999485;-0,949499487877;-1;blink
SKL94w;2017-01-18-11-52-36;5;1;0;Block start;;1484737867,4;-1;1;blink
SKL94w;2017-01-18-11-52-36;5;1;0;Percept;-1;1,11899995804;-0,448500037193;1;blink
SKL94w;2017-01-18-11-52-36;5;2;1;Trajectory limit;-1;4,01200008392;1,00199997425;-1;blink
SKL94w;2017-01-18-11-52-36;5;2;1;Reverse rotation;;4,01999998093;1,00199997425;-1;blink
SKL94w;2017-01-18-11-52-36;5;2;1;Percept;1;4,61199998856;0,705999970436;-1;blink
SKL94w;2017-01-18-11-52-36;5;2;1;Sound;1.0;5,22099995613;0,397500038147;-1;blink
SKL94w;2017-01-18-11-52-36;5;2;1;Percept;-1;7,52900004387;-0,75250005722;-1;blink
SKL94w;2017-01-18-11-52-36;5;3;1;Trajectory limit;1;8,02100014687;-0,998000025749;1;blink
SKL94w;2017-01-18-11-52-36;5;3;1;Reverse rotation;;8,02800011635;-0,998000025749;1;blink
